AttendanceID,EmployeeID,AttendanceDate,Status,HoursWorked,OvertimeHours
6023,298,06-Jul-2025,Present,7.1,0.0
6024,298,2025-03-14,Absent,0.0,0.0
6025,298,2025-01-29,Present,8.5,0.0
6026,298,2025-06-02,Present,8.0,0.0
6027,298,2025-01-03,Present,9.3,2.2
6028,298,12/04/2025,Present,8.8,0.0
6029,298,2025-11-29,Present,7.5,0.0
6030,298,2025-03-22,Present,8.9,0.0
6031,298,2025-12-22,Absent,,0.0
6032,298,10-03-2025,Present,8.8,0.0
6033,298,28/05/2025,Present,9.3,0.0
6034,299,2025-02-03,Leave,0.0,0.0
6035,299,06-Jan-2025,Present,7.1,2.1
6036,299,2025-08-06,Present,8.7,0.0
6037,299,2025-01-08,Present,7.2,0.0
6038,299,2025-03-17,Absent,0.0,0.0
6039,299,2025-02-06,Present,8.0,0.0
6040,299,2025-10-09,Present,9.4,0.0
6041,299,2025-07-26,Present,8.1,0.0
6042,299,2025-12-08,Present,9.5,0.0
6043,299,2025-06-18,Present,7.1,0.0
6044,299,2025-02-17,Absent,0.0,0.0
6045,299,2025-01-09,Present,8.8,0.0
6046,299,2025-05-22,Present,8.5,0.0
6047,299,2025-03-21,Present,8.3,0.0
6048,299,2025-10-27,Present,9.4,0.0
6049,299,2025-03-04,Present,7.3,0.0
6050,299,2025-06-22,Present,,0.0
6051,299,2025-02-26,Late,6.6,0.0
6052,299,2025-08-18,present,7.6,0.0
6053,299,2025-02-20,Late,7.2,0.0
6054,299,2025-10-16,Present,8.1,3.3
6055,300,2025-07-05,ABSENT,0.0,0.0
6056,300,12/07/2025,Present,8.0,0.0
6057,300,2025-12-10,Present,9.1,0.0
6058,300,2025-04-27,Present,8.6,1.0
6059,300,2025-06-01,Present,8.6,0.0
6060,300,07-09-2025,Present,7.5,0.0
6061,300,08-25-2025,Present,8.0,1.1
6062,300,2025-02-03,PRESENT,7.1,1.2
6063,300,2025-04-15,Absent,0.0,0.0
6064,300,2025-09-14,Present,8.3,0.0
6065,300,15-May-2025,Present,8.2,0.0
6066,300,2025-11-25,Present,8.3,0.0
6067,300,2025-02-01,Absent,0.0,0.0
6068,300,2025-09-07,Late,5.2,0.0
6069,300,29/09/2025,Absent,0.0,0.0
6070,300,2025-04-06,Present,8.7,0.0
6071,300,07/02/2025,Present,8.8,0.0
6072,300,16/06/2025,Present,7.9,0.0
6073,300,2025-07-16,Absent,0.0,0.0
6074,300,16/10/2025,Absent,0.0,0.0
6075,300,2025-05-13,Present,9.2,0.0
6076,300,2025-09-28,Leave,0.0,0.0
6077,300,03-17-2025,Present,8.6,0.0
6078,300,2025-09-22,Present,8.8,0.0
6079,301,18/08/2025,Present,7.7,0.0
6080,301,2025-01-06,PRESENT,7.0,0.0
6081,301,2025-12-16,Present,9.2,0.0
6082,301,2025-02-04,Present,9.1,0.0
6083,301,2025-06-23,Present,7.3,0.0
6084,301,25-Jul-2025,Present,7.9,0.0
6085,301,2025-07-03,Present,8.7,0.0
6086,301,2025-09-28,Present,8.6,0.0
6087,301,2025-09-01,Present,9.2,0.0
6088,301,12-10-2025,Present,7.4,0.0
6089,302,2025-09-22,Present,8.1,0.0
6090,302,2025-07-21,Present,7.2,0.0
6091,302,2025-01-30,Present,8.0,0.0
6092,302,01/05/2025,Present,7.0,0.0
6093,302,2025-01-14,Present,9.2,0.0
6094,302,2025-11-06,Present,8.3,0.0
6095,302,2025-10-23,Present,9.1,
6096,302,2025-06-17,Present,7.6,0.0
6097,302,05-12-2025,Present,,0.0
6098,302,2025-12-16,Present,8.0,0.0
6099,302,2025-08-19,Absent,0.0,0.0
6100,302,2025-08-31,Present,9.0,0.0
6101,302,13-Sep-2025,Present,8.0,0.0
6102,302,2025-03-23,Present,7.5,0.7
6103,302,2025-12-27,Present,7.2,0.0
6104,302,2025-09-27,Present,8.9,0.0
6105,302,2025-09-02,Late,5.8,0.0
6106,302,2025-03-08,Present,8.8,0.0
6107,302,2025-01-31,present,8.7,0.0
6108,302,2025-11-26,Absent,0.0,0.0
6109,303,2025-02-22,Absent,0.0,0.0
6110,303,02-08-2025,Present,,0.0
6111,303,2025-11-30, Present,7.4,0.0
6112,303,2025-03-03,Present,8.9,3.0
6113,303,2025-03-26,Absent,0.0,0.0
6114,303,2025-05-31,Absent,0.0,0.0
6115,303,2025-10-06,Leave,0.0,0.0
6116,303,2025-05-28,Absent,0.0,0.0
6117,303,2025-10-10,Present,7.9,0.0
6118,303,2025-01-17,Leave,0.0,0.0
6119,303,2025-02-23,Present,7.2,0.0
6120,303,2025-01-05,Absent,0.0,0.0
6121,303,2025-04-02,Absent,0.0,0.0
6122,303,2025-04-03,Present,7.0,0.0
6123,303,2025-10-19,Present,7.7,0.5
6124,303,2025-05-17,absent,0.0,0.0
6125,303,2025-07-23,Absent,0.0,0.0
6126,303,2025-02-09,Absent,0.0,0.0
6127,303,2025-10-07,Absent,0.0,0.0
6128,303,06-Feb-2025,Present,7.6,0.0
6129,303,2025-01-10,Present,8.0,0.0
6130,303,11/02/2025,Present,7.3,0.0
6131,304,2025-01-21,Present,7.3,0.0
6132,304,2025-01-17,Present,9.2,0.0
6133,304,2025-04-05,Present,8.5,0.0
6134,304,2025-05-10,Present,9.3,0.0
6135,304,2025-04-25,Present,7.9,0.0
6136,304,2025-08-14,Late,6.5,0.0
6137,304,2025-08-16,Present,7.5,0.0
6138,304,2025-10-12,Absent,0.0,0.0
6139,304,2025-04-24,Present,8.5,1.0
6140,304,07-23-2025,Present,7.0,0.0
6141,304,01-Feb-2025,Absent,0.0,0.0
6142,304,2025-06-29,Present,9.3,0.0
6143,304,2025-10-09,Present,8.4,0.0
6144,304,04-23-2025,Present,9.3,0.0
6145,304,2025-08-25,Present,7.8,0.0
6146,304,2025-09-10,Late,5.5,0.0
6147,304,2025-03-23,Present,8.0,3.0
6148,304,2025-07-18,Late,,0.0
6149,304,2025-06-02,Present,9.3,0.0
6150,305,2025-08-08,Late,4.6,0.0
6151,305,03/08/2025,Present,8.8,0.0
6152,305,2025-03-29,Present,7.8,0.0
6153,305,2025-11-26,Present,7.5,0.0
6154,305,2025-10-29,Present,8.3,0.0
6155,305,11-17-2025,Present,8.3,1.0
6156,305,2025-01-01,Present,7.5,0.0
6157,305,2025-06-04,Present,8.0,0.0
6158,305,2025-09-11,Present,8.0,0.0
6159,305,2025-01-12,Present,7.8,0.0
6160,305,2025-12-07,Present,7.4,0.5
6161,305,2025-03-29,Present,9.4,0.0
6162,305,2025-02-09,Present,9.4,0.0
6163,305,2025-06-03,Present,8.2,0.0
6164,305,2025-01-17,Present,9.5,0.0
6165,305,2025-01-18,Present,8.7,0.0
6166,305,2025-03-22,Present,,0.0
6167,305,2025-04-16,PRESENT,7.3,0.0
6168,305,2025-05-06,Present,9.3,2.7
6169,305,2025-07-11,Present,9.1,0.0
6170,305,2025-06-26,Present,9.2,2.1
6171,305,2025-11-13,Present,7.1,0.0
6172,305,2025-06-22,Present,7.5,0.0
6173,306,2025-12-16,Present,7.2,0.0
6174,306,2025-07-27,Present,7.5,0.0
6175,306,14/10/2025,Absent,0.0,0.0
6176,306,2025-04-17,Present,8.0,0.0
6177,306,06-May-2025, Absent,0.0,0.0
6178,306,2025-03-25,Absent,0.0,0.0
6179,306,2025-05-07,Absent,0.0,0.0
6180,306,2025-03-25,Present,7.3,1.1
6181,306,2025-10-03,Absent,0.0,0.0
6182,306,2025-10-16,Present,8.1,0.0
6183,306,2025-11-27,Absent,0.0,0.0
6184,306,2025-03-06,Present,7.9,0.0
6185,306,2025-05-19,Absent,0.0,0.0
6186,306,2025-10-24,Absent,0.0,0.0
6187,306,2025-06-20,Present,8.2,0.0
6188,306,2025-11-10,Present,8.1,2.8
6189,306,2025-01-29,Absent,0.0,0.0
6190,306,2025-05-05,Present,9.3,0.0
6191,306,2025-02-08,Late,4.8,0.0
6192,306,2025-07-10,Absent,0.0,0.0
6193,306,2025-02-03,Present,7.2,0.0
6194,306,2025-11-01,Present,9.1,0.0
6195,306,2025-02-17,Present,8.3,0.0
6196,307,2025-06-25,Present,8.9,0.0
6197,307,2025-10-28,Absent,0.0,0.0
6198,307,2025-07-22,Present,7.5,0.0
6199,307,2025-02-21,Present,9.1,0.0
6200,307,25-Jul-2025,Absent,0.0,0.0
6201,307,08-05-2025,Present,9.3,0.0
6202,307,2025-06-13,Absent,0.0,0.0
6203,307,2025-09-18,Present,8.6,0.0
6204,307,2025-07-16,Absent,0.0,0.0
6205,307,2025-03-14,Present,7.3,0.0
6206,307,2025-08-06,Absent,0.0,0.0
6207,307,2025-04-28,Absent,0.0,0.0
6208,307,2025-10-20,Present,9.2,0.0
6209,307,30-Sep-2025,Present,9.0,
6210,308,2025-03-12,Absent,0.0,0.0
6211,308,2025-04-08,ABSENT,0.0,0.0
6212,308,2025-02-24,Absent,0.0,0.0
6213,308,2025-12-20,Absent,0.0,
6214,308,2025-06-19,Late,6.8,0.0
6215,308,2025-05-19,Absent,0.0,0.0
6216,308,2025-03-13,absent,0.0,0.0
6217,308,24/11/2025,Absent,,
6218,308,2025-05-02,Present,7.1,3.3
6219,308,15-Aug-2025,Present,7.3,0.0
6220,308,23-Nov-2025,Absent,0.0,0.0
6221,308,2025-08-27,Present,7.6,2.5
6222,308,21/12/2025, Present,7.7,0.0
6223,308,2025-03-20,Present,8.7,0.0
6224,308,2025-05-01,Present,8.5,0.0
6225,308,2025-12-12,Late,4.8,0.0
6226,308,02-26-2025,Present,8.6,
6227,308,2025-01-04,Late,7.3,0.0
6228,308,2025-09-10,Absent,0.0,0.0
6229,308,2025-09-10,Present,7.4,0.0
6230,308,2025-04-12,Present,8.5,0.0
6231,309,2025-03-29,Present,7.9,0.0
6232,309,2025-08-09,Leave,0.0,0.0
6233,309,2025-07-03,Present,8.1,0.0
6234,309,2025-03-26,Late,5.4,0.0
6235,309,2025-12-07,Late,5.6,0.0
6236,309,30-Jan-2025,Present,7.1,0.0
6237,309,2025-09-15,Present,9.5,0.0
6238,309,2025-09-27,Present,8.6,0.0
6239,309,2025-10-05,Absent,0.0,0.0
6240,309,2025-06-14,Present,8.3,0.0
6241,309,2025-09-02,Absent,0.0,0.0
6242,309,2025-03-30,Absent,0.0,0.0
6243,309,2025-09-18,Late,5.7,0.0
6244,309,2025-12-04,Present,8.3,0.0
6245,309,2025-06-06,Present,8.0,0.0
6246,309,2025-11-23,Present,7.9,0.0
6247,309,2025-02-11,Present,8.2,0.0
6248,309,2025-10-12,Absent,0.0,0.0
6249,309,2025-04-04,Present,7.7,1.1
6250,310,2025-02-24,Present,8.4,0.0
6251,310,2025-12-06,Present,9.1,0.0
6252,310,2025-06-03,Present,7.4,0.0
6253,310,07-Apr-2025,Present,7.1,0.0
6254,310,2025-04-03,Present,7.6,3.9
6255,310,2025-03-28,Present,9.1,0.0
6256,310,2025-05-21,Absent,0.0,0.0
6257,310,2025-10-19,Present,8.5,
6258,310,2025-01-07,Present,9.3,0.0
6259,310,2025-07-21,Absent,0.0,0.0
6260,310,2025-12-22,Present,8.1,3.9
6261,310,2025-07-24,Absent,0.0,0.0
6262,310,2025-06-25,Present,7.7,1.3
6263,310,2025-10-25,Late,6.4,0.0
6264,310,2025-02-04,Present,7.9,0.0
6265,310,2025-01-21,ABSENT,0.0,0.0
6266,310,2025-04-29,Present,8.6,1.6
6267,310,2025-02-13,Present,8.5,0.0
6268,310,2025-04-13,Present,7.7,0.0
6269,310,2025-03-24,Absent,0.0,0.0
6270,310,2025-08-26,Absent,0.0,0.0
6271,310,2025-10-31,Absent,0.0,0.0
6272,310,2025-01-03,Present,7.1,0.0
6273,310,2025-01-11,Present,9.3,3.6
6274,310,2025-09-06,Present,9.4,0.0
6275,310,2025-05-24,Late,6.6,0.0
6276,310,2025-08-03,Present,8.7,2.5
6277,310,2025-08-12,Present,7.3,0.0
6278,310,2025-04-22,Present,7.5,0.0
6279,310,2025-07-01,Absent,0.0,0.0
6280,310,2025-10-21,Late,5.4,0.0
6281,310,2025-04-13,Absent,0.0,0.0
6282,311,2025-02-16,Present,9.2,0.0
6283,311,2025-03-17,Present,7.4,0.0
6284,311,2025-04-16,Present,9.3,0.0
6285,311,2025-07-30,Late,6.1,0.0
6286,311,2025-11-13,Present,8.8,0.0
6287,311,08-11-2025,Present,7.3,0.0
6288,311,2025-02-20,Present,7.7,0.0
6289,311,2025-05-28,Late,7.4,0.0
6290,311,2025-08-24,Present,7.7,0.0
6291,311,2025-07-18,Present,7.7,0.0
6292,311,2025-08-04,Present,7.5,0.0
6293,311,2025-08-05,Present,7.3,0.0
6294,311,2025-05-09,Present,7.6,0.0
6295,311,2025-01-24,Present,8.6,0.0
6296,311,2025-02-05,Present,8.1,0.0
6297,311,2025-02-21,Present,8.4,0.0
6298,311,14/02/2025,Present,7.3,0.0
6299,311,2025-11-12,Present,9.0,0.0
6300,311,2025-12-24,Present,9.0,0.0
6301,311,2025-05-27,Present,7.1,
6302,311,2025-05-17,Present,8.0,0.7
6303,311,12-Sep-2025,Present,9.0,0.0
6304,311,08/08/2025,Present,8.8,0.0
6305,311,2025-09-14,Present,9.3,0.0
6306,311,2025-08-18,Present,7.6,0.0
6307,311,2025-03-26,Present,8.1,0.0
6308,311,2025-10-02,PRESENT,7.5,0.0
6309,311,2025-03-12,Present,7.9,0.0
6310,312,2025-05-24,Present,8.3,0.0
6311,312,2025-09-22,Present,7.1,0.0
6312,312,02/02/2025,Present,8.8,0.0
6313,312,2025-01-02,Present,8.4,0.0
6314,312,2025-06-22,Present,9.1,0.0
6315,312,2025-05-18,Present,7.7,0.0
6316,312,2025-05-23,Present,9.3,0.0
6317,312,2025-11-05,Absent,0.0,0.0
6318,312,2025-01-17,Present,9.5,0.0
6319,312,2025-10-01,Late,7.3,0.0
6320,312,2025-01-26,Present,8.9,0.0
6321,312,11-22-2025,PRESENT,9.0,2.5
6322,312,2025-04-24,present,7.5,0.0
6323,312,2025-09-25,Present,8.7,0.0
6324,312,2025-01-27,Present,8.8,0.0
6325,312,2025-10-05,present,9.5,0.0
6326,312,2025-06-29,Present,8.4,0.0
6327,312,2025-08-01,Present,7.7,2.9
6328,312,2025-07-18,PRESENT,9.4,0.0
6329,312,04/02/2025,Present,7.4,0.0
6330,312,2025-12-22,LATE,5.5,0.0
6331,312,2025-09-22,Present,8.4,0.0
6332,312,2025-01-31,Leave,0.0,0.0
6333,312,2025-09-01,Present,7.4,0.0
6334,312,2025-02-26,Absent,0.0,0.0
6335,312,2025-09-22,Present,7.1,1.7
6336,313,2025-08-21,PRESENT,9.2,0.0
6337,313,2025-07-17,Absent,0.0,0.0
6338,313,2025-05-01,Absent,0.0,
6339,313,2025-08-08,Absent,0.0,0.0
6340,313,2025-01-19,Absent,0.0,0.0
6341,313,2025-05-07,Absent,0.0,0.0
6342,313,06-Aug-2025,Present,7.1,0.0
6343,313,2025-01-14,Absent,0.0,0.0
6344,313,2025-11-27,Absent,0.0,0.0
6345,313,2025-04-19,Absent,0.0,
6346,313,07-27-2025,Late,5.8,0.0
6347,313,2025-03-03,Leave,0.0,0.0
6348,313,2025-03-11,Absent,0.0,0.0
6349,314,2025-04-04,Present,8.9,0.0
6350,314,2025-09-01,Present,9.4,0.0
6351,314,11/02/2025, Present,9.5,0.0
6352,314,2025-08-20,Present,8.1,0.0
6353,314,18-Jun-2025,Absent,0.0,0.0
6354,314,06-18-2025,Present,9.4,0.0
6355,314,2025-01-24,Present,7.1,0.0
6356,314,2025-10-21,Present,8.9,0.0
6357,314,2025-03-28,Present,8.6,0.0
6358,314,2025-09-15,Present,7.6,0.0
6359,314,2025-01-13,Present,8.3,0.0
6360,314,2025-11-23,Late,4.9,3.6
6361,314,2025-12-10,Present,7.9,0.0
6362,314,2025-03-13,PRESENT,8.6,0.0
6363,314,2025-01-31,Late,5.0,0.0
6364,314,2025-08-05,Present,7.5,0.0
6365,315,2025-10-07,Present,9.5,0.0
6366,315,2025-08-15,Absent,0.0,0.0
6367,315,20-Jul-2025,Present,8.9,0.0
6368,315,2025-02-05,Present,9.4,0.0
6369,315,12-13-2025,Present,7.7,1.1
6370,315,09/04/2025,Present,8.3,0.0
6371,315,2025-04-01,Present,8.2,0.0
6372,315,2025-11-12,Absent,0.0,0.0
6373,315,2025-10-18,Present,7.4,0.0
6374,315,2025-09-09, Late,6.7,0.0
6375,315,2025-12-26,Present,7.9,0.0
6376,315,2025-04-15,Present,7.5,0.0
6377,316,16-Feb-2025,Present,7.8,0.0
6378,316,2025-01-04,Present,8.4,0.0
6379,316,2025-06-07,Present,8.8,0.0
6380,316,2025-10-28,Present,8.2,2.3
6381,316,2025-12-23,Present,7.3,0.0
6382,316,2025-12-07,Late,7.2,0.0
6383,316,2025-12-12,Present,9.3,0.0
6384,316,2025-06-04,Present,8.7,0.0
6385,316,2025-12-21,Absent,0.0,0.0
6386,316,2025-05-25,Present,7.0,0.0
6387,316,2025-08-03,Present,8.3,0.0
6388,316,2025-11-03,Late,6.4,0.0
6389,316,03-Oct-2025,Present,9.5,4.0
6390,316,2025-05-13,Present,9.1,0.0
6391,316,2025-05-20,Late,4.7,0.0
6392,317,2025-05-23,Present,9.4,0.0
6393,317,2025-01-28,Present,8.5,0.0
6394,317,2025-12-22,Present,9.0,0.0
6395,317,2025-08-27,Present,8.0,1.6
6396,317,2025-08-30,Present,8.2,0.0
6397,317,17-Jul-2025,Present,7.4,0.0
6398,317,2025-05-19,Present,7.9,0.0
6399,317,2025-06-25,Present,9.1,0.0
6400,317,2025-01-27,Absent,0.0,0.0
6401,317,2025-11-30,Present,7.1,0.0
6402,318,2025-10-25,Present,7.4,0.0
6403,318,2025-12-01,Present,7.3,0.0
6404,318,13-Apr-2025,Present,8.0,0.0
6405,318,2025-02-28,Present,9.5,0.0
6406,318,2025-03-21,Present,7.4,0.0
6407,318,2025-08-17,Present,7.4,0.0
6408,318,2025-09-20,PRESENT,9.3,3.6
6409,318,2025-11-24,Present,7.1,0.0
6410,318,2025-02-03,Present,8.9,0.0
6411,319,2025-09-28,Absent,0.0,0.0
6412,319,2025-08-01,Late,6.5,
6413,319,2025-06-01,Present,8.9,0.0
6414,319,2025-06-17,Present,8.2,4.0
6415,319,01-10-2025,Absent,0.0,0.0
6416,319,2025-09-22,Late,4.6,0.0
6417,319,23/06/2025,Present,7.6,0.0
6418,319,2025-11-28,Absent,0.0,0.0
6419,319,2025-05-22,Absent,0.0,0.0
6420,319,2025-08-03,Late,5.7,0.0
6421,319,10-31-2025,Present,8.1,0.0
6422,319,2025-07-17,Present,9.3,0.0
6423,319,2025-08-30,Absent,0.0,0.0
6424,319,09/03/2025,Absent,0.0,0.0
6425,319,2025-01-17,Late,6.2,0.0
6426,319,2025-05-03,Present,7.1,0.0
6427,319,2025-11-22,Present,8.0,0.0
6428,319,2025-08-04,Absent,0.0,0.0
6429,319,05-16-2025,Absent,0.0,0.0
6430,319,2025-04-22,Absent,0.0,0.0
6431,320,2025-11-01,Present,8.0,0.0
6432,320,2025-11-25,Present,9.4,0.0
6433,320,2025-12-15,Present,8.5,0.0
6434,320,2025-01-04,Late,6.4,3.0
6435,320,2025-06-01,Present,8.9,0.0
6436,320,2025-03-15,Present,8.6,0.0
6437,320,2025-07-11,Present,7.6,0.0
6438,320,2025-10-27,Late,7.1,
6439,320,2025-04-25,Present,8.8,0.0
6440,320,2025-04-04,PRESENT,8.9,0.0
6441,320,2025-08-20,Present,9.5,0.0
6442,320,2025-12-27,Absent,0.0,0.0
6443,320,11-09-2025,present,9.0,0.0
6444,320,2025-01-01,Late,7.0,0.0
6445,320,05-05-2025,Present,9.4,1.0
6446,320,2025-12-20,Present,8.2,0.0
6447,320,2025-04-24,Present,8.5,0.0
6448,320,2025-09-14,Present,7.8,0.0
6449,320,2025-08-14,Present,9.1,0.0
6450,320,2025-05-23,Present,8.9,0.0
6451,321,24-Jul-2025, Present,8.8,0.0
6452,321,2025-09-19,Present,9.5,1.4
6453,321,2025-10-19,Present,8.8,0.0
6454,321,2025-09-23,Present,8.4,0.0
6455,321,2025-07-24,Present,7.8,0.0
6456,321,2025-03-07,Present,,3.6
6457,321,2025-07-26,Present,8.5,0.0
6458,321,2025-11-16,Present,9.1,0.0
6459,321,2025-10-27,Late,6.1,0.0
6460,321,06-08-2025,Present,7.5,0.0
6461,321,08/12/2025,Present,7.8,1.8
6462,321,2025-01-26,Present,9.4,0.0
6463,321,2025-09-26,Present,7.0,0.0
6464,321,2025-07-30,Present,9.5,3.9
6465,322,2025-07-16,Present,9.5,2.2
6466,322,2025-08-21,Present,9.4,0.0
6467,322,2025-07-28,Absent,0.0,0.0
6468,322,2025-06-26,Late,5.7,0.0
6469,322,2025-11-04,Present,7.1,0.0
6470,322,2025-11-05,Present,7.6,
6471,322,07/05/2025,Absent,0.0,0.0
6472,322,2025-10-11,Present,9.4,0.0
6473,322,2025-07-24,Present,7.0,0.0
6474,322,2025-09-11,Present,8.4,0.0
6475,322,2025-08-11,Absent,0.0,0.0
6476,323,2025-03-04,Present,7.2,0.0
6477,323,2025-01-26,Present,7.7,0.0
6478,323,2025-05-09,Present,7.2,0.0
6479,323,2025-02-18,Present,9.1,0.0
6480,323,2025-04-08,Present,8.5,0.0
6481,323,2025-03-21,Present,9.3,0.0
6482,323,2025-01-16,Absent,0.0,0.0
6483,323,2025-02-04,Present,8.7,3.9
6484,323,2025-12-04,Present,8.3,
6485,323,17-Mar-2025,Present,8.6,0.0
6486,323,2025-02-04,present,8.4,0.0
6487,323,2025-11-30,Present,8.2,
6488,324,26/05/2025,Present,9.1,0.0
6489,324,2025-04-22,Absent,0.0,0.0
6490,324,01-09-2025,Absent,0.0,0.0
6491,324,2025-10-22,Leave,0.0,0.0
6492,324,19-Mar-2025,Present,8.6,0.0
6493,324,29-Aug-2025,Absent,0.0,0.0
6494,324,2025-10-30,present,9.0,0.0
6495,324,2025-06-17,Present,9.0,0.0
6496,324,03-23-2025,Present,7.5,0.0
6497,324,2025-12-24,absent,0.0,0.0
6498,324,2025-01-06,Absent,0.0,0.0
6499,324,2025-12-30,Present,8.6,1.2
6500,324,2025-04-04, Absent,0.0,0.0
6501,324,2025-04-29, Absent,0.0,0.0
6502,324,2025-09-06,Present,8.5,0.0
6503,325,2025-02-22,present,8.7,0.0
6504,325,2025-11-14,Present,9.5,0.0
6505,325,2025-10-19,Present,7.1,0.0
6506,325,2025-10-07,Present,7.2,0.0
6507,325,2025-01-18,Present,7.2,0.0
6508,325,2025-07-25,Present,8.0,0.0
6509,325,2025-02-13,Present,9.1,0.0
6510,325,2025-11-18,Present,9.1,0.0
6511,325,2025-07-29,Present,8.8,0.0
6512,325,2025-08-09,Present,9.2,0.0
6513,325,2025-03-20,Present,7.8,0.0
6514,325,2025-11-25,present,7.2,0.0
6515,326,04/01/2025,Absent,0.0,0.0
6516,326,2025-06-07,Present,7.1,3.5
6517,326,03-25-2025,Absent,0.0,0.0
6518,326,2025-02-07,Present,8.8,0.0
6519,326,2025-11-13,Absent,0.0,0.0
6520,326,2025-07-27,Absent,0.0,0.0
6521,326,2025-01-27,Present,8.7,0.0
6522,326,2025-11-25,Absent,0.0,0.0
6523,326,2025-09-12,Present,7.8,0.0
6524,326,2025-04-26,LATE,5.6,0.0
6525,326,2025-12-06,Absent,0.0,0.0
6526,326,01-24-2025,Absent,0.0,0.0
6527,326,2025-06-20,Present,9.4,0.0
6528,326,2025-10-26,Present,7.2,3.2
6529,326,2025-04-12,Present,7.8,0.0
6530,326,2025-08-24,Absent,0.0,0.0
6531,326,2025-06-02,Present,7.1,0.0
6532,326,2025-06-08,Absent,0.0,0.0
6533,326,2025-08-18,Absent,0.0,0.0
6534,326,2025-11-08,Absent,0.0,0.0
6535,326,2025-05-19,Present,8.9,1.7
6536,326,2025-10-01,Late,6.7,3.0
6537,326,26/04/2025,Absent,0.0,0.0
6538,326,2025-02-03,Present,8.3,0.0
6539,326,2025-12-21,Present,8.9,0.0
6540,326,2025-02-09,Present,8.5,0.0
6541,326,2025-08-30,Present,7.7,0.0
6542,326,2025-12-19,Present,8.8,0.0
6543,326,2025-07-02,Absent,0.0,0.0
6544,327,2025-12-22,Late,6.3,0.0
6545,327,2025-10-03,Present,7.0,3.7
6546,327,2025-06-30,Present,8.4,0.0
6547,327,2025-01-19,Present,9.2,3.6
6548,327,2025-07-01,Present,8.1,0.0
6549,327,2025-10-06,Present,8.3,0.0
6550,327,2025-02-18,Present,8.0,0.0
6551,327,2025-05-14, Late,5.8,0.0
6552,327,2025-07-20,Present,9.2,0.0
6553,327,2025-12-08,Absent,0.0,0.0
6554,327,2025-07-23,Absent,0.0,0.0
6555,327,2025-09-09,Present,9.0,0.9
6556,327,2025-05-26,Absent,0.0,0.0
6557,327,2025-05-06,Present,8.5,0.0
6558,327,2025-06-09,Present,9.5,0.0
6559,327,2025-10-04,late,6.3,
6560,327,2025-05-08,Present,8.9,0.0
6561,327,2025-10-07,Absent,0.0,0.0
6562,327,2025-02-11,Present,7.9,1.8
6563,327,18/04/2025,Present,8.8,0.0
6564,327,2025-03-24,Present,8.2,
6565,328,2025-01-21,Present,8.4,0.0
6566,328,10-06-2025,Present,8.8,0.0
6567,328,2025-05-23,Present,8.9,0.0
6568,328,2025-01-11,Present,7.7,0.0
6569,328,2025-01-07,Present,7.4,0.0
6570,328,2025-11-08, Present,7.7,2.3
6571,328,15/07/2025,Present,7.9,0.0
6572,328,2025-11-04,Present,8.4,0.0
6573,328,2025-05-02,Present,7.1,0.0
6574,328,2025-04-13,Late,6.0,0.0
6575,328,08-28-2025,Present,7.9,0.0
6576,328,2025-09-15,Present,8.3,0.0
6577,328,2025-08-10,Present,8.1,0.0
6578,328,2025-11-06,Present,7.7,0.0
6579,328,2025-01-22,Present,9.3,1.1
6580,328,12-14-2025,Present,8.7,0.0
6581,328,2025-11-11,Late,7.3,0.0
6582,328,2025-12-21,Present,8.3,0.0
6583,328,2025-04-24,Late,7.1,
6584,328,2025-03-16,Present,7.3,0.0
6585,328,2025-02-19,Present,8.2,0.0
6586,328,2025-06-23,Present,8.1,0.0
6587,328,2025-07-24,Present,7.0,0.0
6588,328,2025-02-27,Present,8.1,0.0
6589,328,2025-06-01,Present,7.9,0.0
6590,329,2025-12-11,Present,8.7,3.8
6591,329,2025-06-10,Absent,0.0,0.0
6592,329,2025-08-29,Present,7.2,0.0
6593,329,2025-05-20,Leave,0.0,0.0
6594,329,2025-05-23,Late,5.5,0.0
6595,329,2025-01-30,Present,8.1,0.0
6596,329,2025-12-14,Present,8.1,0.0
6597,329,2025-04-11,Absent,0.0,0.0
6598,329,02/02/2025,Late,6.8,0.0
6599,329,2025-11-13,Present,8.1,0.0
6600,329,2025-10-23,Late,4.6,0.0
6601,329,2025-09-06,Present,8.8,0.0
6602,329,2025-03-09,Present,9.2,0.0
6603,329,2025-06-17,Present,8.3,0.0
6604,329,2025-01-02,Leave,0.0,0.0
6605,329,2025-01-07,Absent,0.0,0.0
6606,329,2025-07-16,Absent,0.0,0.0
6607,329,2025-10-01,Late,6.2,1.1
6608,329,2025-09-06,Present,7.6,0.0
6609,329,2025-01-04,Absent,0.0,0.0
6610,329,2025-07-18,Present,7.6,2.0
6611,329,2025-01-27,Present,9.3,2.3
6612,329,2025-07-22,Absent,0.0,0.0
6613,329,2025-01-05,Present,7.5,1.4
6614,329,2025-09-29,Present,8.0,2.7
6615,330,2025-11-21, Present,8.1,0.0
6616,330,2025-11-16,Present,8.0,2.5
6617,330,21/04/2025,Present,7.6,0.0
6618,330,2025-03-26,Absent,0.0,0.0
6619,330,02-May-2025,Present,7.2,0.6
6620,330,2025-03-11,Absent,0.0,0.0
6621,330,15-May-2025,Present,7.6,0.0
6622,330,2025-08-24,Present,7.2,0.0
6623,330,2025-12-23,Present,7.8,
